code,country,year,start,event_name,crisis_category,hazard_type,displaced
TCA,Turks and Caicos Islands,2017,2017-08-27,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,60
AIA,Anguilla,2017,2017-08-27,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,500
VGB,Virgin Islands (British),2017,2017-08-27,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,6000
VIR,Virgin Islands (U.S.),2017,2017-08-27,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,390
BHS,"Bahamas, The",2017,2017-08-27,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,1600
MAF,St. Martin (French part),2017,2017-08-27,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,11000
SXM,Sint Maarten (Dutch part),2017,2017-08-27,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,13000
USA,United States,2017,2017-08-27,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,202000
SOM,Somalia,2017,2017-01-01,Somalia: Drought - 01/01/2017,Weather related,Drought,892000
SOM,Somalia,2017,2017-09-02,Somalia: Wildfire - Togdheer - 02/09/2017,Weather related,Wildfire,410
PHL,Philippines,2017,2017-01-15,Philippines: floods - Visayas; Mindanao - 15/01/2017,Weather related,Flood,518000
MWI,Malawi,2017,2017-03-28,Malawi: Flood - Karonga - 28/03/2017,Weather related,Flood,56000
AFG,Afghanistan,2017,2017-01-18,Afghanistan: heavy rainfall and flood - Kapisa; Parwan - 18/02/2017,Weather related,Flood,250
AFG,Afghanistan,2017,2017-03-20,Afghanistan: heavy rainfall and flood - Bamyan - 20/03/2017,Weather related,Flood,81
AFG,Afghanistan,2017,2017-03-23,Afghanistan: flood - Nimroz - 23/03/2017,Weather related,Flood,540
AFG,Afghanistan,2017,2017-04-05,Afghanistan: landslide - Daykundi - 05/04/017,Weather related,Mass Movement,22
CHN,China,2017,2017-10-11,Hong-Kong/Taiwan/China; Philippines - Typhoon Khanun (Odette) - 11/10/2017,Weather related,Storm,420000
HKG,"Hong Kong SAR, China",2017,2017-10-11,Hong-Kong/Taiwan/China; Philippines - Typhoon Khanun (Odette) - 11/10/2017,Weather related,Storm,200
PHL,Philippines,2017,2017-10-11,Hong-Kong/Taiwan/China; Philippines - Typhoon Khanun (Odette) - 11/10/2017,Weather related,Storm,6400
AFG,Afghanistan,2017,2017-01-30,Afghanistan: heavy rains and flood - Balkh - 30/01/2017,Weather related,Flood,7
NPL,Nepal,2017,2017-08-11,Nepal : monsoon floods - 35 districts - 11/08/2017,Weather related,Flood,381000
AFG,Afghanistan,2017,2017-02-10,Afghanistan: heavy rainfall and flood - Badghis - 10/02/2017,Weather related,Flood,130
BGD,Bangladesh,2017,2017-05-28,Bangladesh; India; Myanmar : Tropical cyclone Mora  - 28/05/2017,Weather related,Storm,478000
IND,India,2017,2017-05-28,Bangladesh; India; Myanmar : Tropical cyclone Mora  - 28/05/2017,Weather related,Storm,240
MMR,Myanmar,2017,2017-05-28,Bangladesh; India; Myanmar : Tropical cyclone Mora  - 28/05/2017,Weather related,Storm,21000
AFG,Afghanistan,2017,2017-01-04,Afghanistan: heavy rains and floods - Kunar - 04/01/2017,Weather related,Flood,22
AFG,Afghanistan,2017,2017-01-23,Afghanistan: heavy rains and flood - Kandahar - 23/01/2017,Weather related,Flood,96
USA,United States,2017,2017-03-29,United States: Floods - Idaho - 29/03/2017,Weather related,Flood,110
AFG,Afghanistan,2017,2017-01-15,Afghanistan: flood - Kandahar - 15/01/2017,Weather related,Flood,15
AFG,Afghanistan,2017,2017-02-03,Afghanistan: heavy rainfall and flood - Bamyan - 03/02/2017 ,Weather related,Flood,160
AFG,Afghanistan,2017,2017-02-04,Afghanistan: heavy rainfall and floods - Kunar; Laghman; Nangarhar - 04/02/2017 ,Weather related,Flood,240
AFG,Afghanistan,2017,2017-02-03,Afghanistan: heavy rainfall - Herat - 03/02/2017,Weather related,Flood,81
AFG,Afghanistan,2017,2017-02-18,Afghanistan: heavy rainfall and flood - Daykundi - 18/02/2017,Weather related,Flood,89
AFG,Afghanistan,2017,2017-01-23,Afghanistan: extreme winter conditions / Cold Wave - Zabul - 23/01/2017,Weather related,Extreme Temperature,240
AFG,Afghanistan,2017,2017-07-16,Afghanistan: flood - Kabul - 16/07/2017,Weather related,Flood,59
AFG,Afghanistan,2017,2017-07-14,Afghanistan: flood - Nangarhar - 14/07/2017,Weather related,Flood,59
AFG,Afghanistan,2017,2017-07-08,Afghanistan: flood - Badakshan - 08/07/2017,Weather related,Flood,140
AFG,Afghanistan,2017,2017-07-14,Afghanistan: flood - Ghazni; Paktya - 14/07/2017,Weather related,Flood,120
AFG,Afghanistan,2017,2017-08-11,Afghanistan: Nangarhar; Laghman; Kunar - 11/08/2017,Weather related,Flood,160
AFG,Afghanistan,2017,2017-09-04,Afghanistan: floods - Kunar; Nuristan - 04/09/2017,Weather related,Flood,130
AFG,Afghanistan,2017,2017-11-16,Afghanistan: heavy rainfall and floods - Kunar; Laghman; Nangarhar - 16/11/2017,Weather related,Flood,74
AFG,Afghanistan,2017,2017-02-01,Afghanistan: floods - Nimroz - 01/02/2017,Weather related,Flood,3000
AFG,Afghanistan,2017,2017-04-20,Afghanistan: heavy rainfall and flood - Bamyan - 20/04/2017,Weather related,Flood,37
LKA,Sri Lanka,2017,2017-08-26,Sri Lanka: Eastern Province Fire - 26/08/2017,Weather related,Wildfire,60
BDI,Burundi,2017,2017-06-30,Burundi: torrential rains- Cankuzo (06.30.2017),Weather related,Flood,8
BDI,Burundi,2017,2017-10-01,Burundi: wildfires- 9 provinces (01/10/2017),Weather related,Wildfire,160
IND,India,2017,2017-06-01,India: monsoon floods - 8 states - 01/06/2017 - 15/10/2017,Weather related,Flood,1344000
BDI,Burundi,2017,2017-10-01,"Burundi: torrential rains- Karusi, Bururi (01/10/2017)",Weather related,Flood,1600
BDI,Burundi,2017,2017-10-01,"Burundi: strong winds- Rumonge, Cankuzo (01/10/2017)",Weather related,Storm,1200
BDI,Burundi,2017,2017-01-01,Burundi: drought (01.01.2017),Weather related,Drought,5000
JPN,Japan,2017,2017-10-15,Japan; Philippines: Typhoon Lan (Paolo) - 15/10/2017,Weather related,Storm,11000
PHL,Philippines,2017,2017-10-15,Japan; Philippines: Typhoon Lan (Paolo) - 15/10/2017,Weather related,Storm,130000
BDI,Burundi,2017,2017-05-01,"Burundi: torrential rains- Bubanza, Gitega (01.05.2017)",Weather related,Flood,470
BDI,Burundi,2017,2017-05-01,"Burundi: landslides- Bubanza, Rumonge (01.05.2017)",Weather related,Mass Movement,39
BDI,Burundi,2017,2017-05-01,"Burundi: violent winds- Cankuzo, Rutana (01.05.2017)",Weather related,Storm,460
BRA,Brazil,2017,2017-05-26,Brazil: Floods - Pernambuco and Alagoas - 26/05/2017,Weather related,Flood,60000
BDI,Burundi,2017,2017-07-01,"Burundi: landslides- Kayanza, Muramvya (01.07.2017) ",Weather related,Mass Movement,18
BDI,Burundi,2017,2017-06-01,Burundi: wildfires- 7 provinces (01.06.2017),Weather related,Wildfire,150
CHN,China,2017,2017-04-17,China: Landslide - Ankang City - 17/04/2017,Weather related,Mass Movement,26
KOR,"Korea, Rep.",2017,2017-07-17,Korea: Cheongju floods (Country wide)- 17/07/2017,Weather related,Flood,520
USA,United States,2017,2017-10-08,United States : Lobo Fire - California - 09/10/2017,Weather related,Wildfire,2000
KHM,Cambodia,2017,2017-10-02,Cambodia: Flood - Banteay Meanchey - 02/10/2017,Weather related,Flood,1400
FJI,Fiji,2017,2017-01-04,Fiji : Magnitude-6.9 earthquake - Fiji - 04/01/2017,Geophysical,Earthquake,30
KGZ,Kyrgyz Republic,2017,2017-05-03,Kyrgyzstan: Impact of Tajikistan's earthquake - Chong-Alai; Osh - 03/05/2017,Geophysical,Earthquake,3100
BDI,Burundi,2017,2017-07-01,"Burundi: violent winds- Bujumbura Rural, Cankuzo (01.07.2017)",Weather related,Storm,110
AFG,Afghanistan,2017,2017-02-03,Afghanistan: severe winter conditions / Winter Storm - northern region - 03/02/2017,Weather related,Storm,270
NCL,New Caledonia,2017,2017-04-06,New Caledonia: Tropical Cyclone Cook,Weather related,Storm,350
VUT,Vanuatu,2017,2017-04-06,New Caledonia: Tropical Cyclone Cook,Weather related,Storm,690
IDN,Indonesia,2017,2017-06-13,Indonesia: Floods - Tolitoli - 13/06/2017,Weather related,Flood,9900
MYS,Malaysia,2017,2017-01-20,Malaysia: Floods - Country-wide - 20/01/2017,Weather related,Flood,15000
CHN,China,2017,2017-05-11,China: Earthquake - Xinjiang - 11/05/2017,Geophysical,Earthquake,10000
IDN,Indonesia,2017,2017-02-19,Indonesia: Floods - Minahasa - 19/02/2017,Weather related,Flood,8200
CHN,China,2017,2017-06-15,China: Floods - Fujian and Guangdong - 15/06/2017,Weather related,Flood,7400
CHN,China,2017,2017-06-17,China: Hailstorms - Northern provinces - 17/06/2017,Weather related,Storm,200
CHN,China,2017,2017-05-07,China: Floods - Guangzhou - 07/05/2017,Weather related,Flood,7400
USA,United States,2017,2017-08-11,United States : Utah Uintah Fire - Utah - 05/09/2017,Weather related,Wildfire,310
IDN,Indonesia,2017,2017-06-06,Indonesia: Floods - West Java - 06/06/2017,Weather related,Flood,300
VNM,Vietnam,2017,2017-08-02,Vietnam: Flash floods and landslides - 6 provinces - 02/08/2017,Weather related,Flood,3000
IDN,Indonesia,2017,2017-01-26,Indonesia: Floods - Balangan - 26/01/2017,Weather related,Flood,50
CAN,Canada,2017,2017-05-01,Canada: Floods - British Columbia - 1/5/2017,Weather related,Flood,130
CAN,Canada,2017,2017-04-01,Canada: Landslides - British Columbia - 1/4/2017,Weather related,Mass Movement,140
IDN,Indonesia,2017,2017-06-03,Indonesia: Floods - Sulawesi - 03/06/2017,Weather related,Flood,2100
IDN,Indonesia,2017,2017-04-04,Indonesia: Floods - Kota Samarinda - 04/04/2017,Weather related,Flood,2000
PHL,Philippines,2017,2017-12-22,"Philippines, Vietnam: Typhoon Vinta / Tembin - Countrywide - 22/12/2017",Weather related,Storm,435000
VNM,Vietnam,2017,2017-12-22,"Philippines, Vietnam: Typhoon Vinta / Tembin - Countrywide - 22/12/2017",Weather related,Storm,431000
IDN,Indonesia,2017,2017-02-01,Indonesia: Storms - Jawa Tengah - 01/02/2017,Weather related,Storm,1300
CHN,China,2017,2017-08-02,China: Floods - Inner Mongolia - 02/08/2017,Weather related,Flood,400
CHN,China,2017,2017-06-03,"China: Floods - Jiangxi, Hunan, Guangxi, Guizhou, Chongqing, Guangdong, Fujian - 3/6/2017 (1st wave)",Weather related,Flood,36000
CHN,China,2017,2017-06-28,"China: Floods - Sichuan, Guizhou, Tibet, Guangxi, Fujian - 28/6/2017 (4th wave)",Weather related,Flood,18000
CHN,China,2017,2017-08-24,China; Philippines: Typhoon Pakhar - 24/8/2017,Weather related,Storm,15000
PHL,Philippines,2017,2017-08-24,China; Philippines: Typhoon Pakhar - 24/8/2017,Weather related,Storm,8200
IDN,Indonesia,2017,2017-03-26,Indonesia: Floods - Nusa Tenggara Barat Floods - 26/03/2017,Weather related,Flood,4500
IDN,Indonesia,2017,2017-05-03,Indonesia: Storms - Java - 03/05/2017,Weather related,Storm,4100
CHN,China,2017,2017-09-19,"China: Heavy Rain - Guizhou, Chongqing, Sichuan - 19/9/2017",Weather related,Storm,3500
CHN,China,2017,2017-04-16,China: Floods - Jianghan-Sichuan Basin - 16/04/2017,Weather related,Flood,3300
IDN,Indonesia,2017,2017-05-29,Indonesia: Earthquake - Poso - 29/05/2017,Geophysical,Earthquake,1100
IDN,Indonesia,2017,2017-01-13,Indonesia: Floods - Kota Bima - 13/01/2017,Weather related,Flood,960
CHN,China,2017,2017-08-11,China: Storm - Inner Mongolia and Beijing - 11/08/2017,Weather related,Storm,2900
PNG,Papua New Guinea,2017,2017-01-05,Papua New Guinea: Floods - Eastern Highlands - 05/01/2017,Weather related,Flood,500
IDN,Indonesia,2017,2017-04-17,Indonesia: Tornado - Aceh Tenggara - 17/04/2017,Weather related,Storm,10
MYS,Malaysia,2017,2017-03-20,Malaysia: Floods - Perak - 20/03/2017,Weather related,Flood,380
IDN,Indonesia,2017,2017-01-17,Indonesia: Storm - Banten and Jawa Barat - 17/01/2017,Weather related,Storm,370
CHN,China,2017,2017-06-24,China: Landslide - Sichuan - 24/06/2017,Weather related,Mass Movement,400
IDN,Indonesia,2017,2017-01-01,Indonesia: Floods - Cirebon - 01/01/2017,Weather related,Flood,200
CHN,China,2017,2017-03-09,China: Landslide - Hunan - 09/03/2017,Weather related,Mass Movement,200
CHN,China,2017,2017-08-03,China: Floods - Tibet - 03/08/2017,Weather related,Flood,300
CHN,China,2017,2017-11-18,China: Earthquake - Tibet - 23/11/2017,Geophysical,Earthquake,11000
IDN,Indonesia,2017,2017-04-11,Indonesia: Floods - Sunter Reservoir release - 11/04/2017,Weather related,Flood,170
CHN,China,2017,2017-05-19,China: Storm - Anhui - 19/05/2017,Weather related,Storm,100
MDG,Madagascar,2017,2017-03-02,Madagascar: Tropical Cyclone Enawo - 02/03/2017,Weather related,Storm,247000
NGA,Nigeria,2018,2018-03-17,Nigeria: Rainstorm - Kwara State - 17/03/2018,Weather related,Storm,200
MYS,Malaysia,2018,2018-10-24,Malaysia: Flood - Perak - 24/10/2018,Weather related,Flood,110
MYS,Malaysia,2018,2018-01-01,Malaysia: Floods - Johor - 1/1/2018,Weather related,Flood,420
MYS,Malaysia,2018,2018-01-01,Malaysia: Floods - Terengganu - 1/1/2018,Weather related,Flood,2700
CIV,Côte d'Ivoire,2018,2018-10-16,Cote d'Ivoire: Flood - Comoé - 16/10/2018,Weather related,Flood,10
USA,United States,2018,2018-10-11,USA: Storm - Virginia - 11/10/2018,Weather related,Storm,96
MYS,Malaysia,2018,2018-01-02,Malaysia: Floods - Pahang - 2/1/2018,Weather related,Flood,11000
IDN,Indonesia,2018,2018-11-16,Indonesia: Floods - Pekanbaru (Riau) - 16/11/2018,Weather related,Flood,160
IDN,Indonesia,2018,2018-11-16,Indonesia: Flash Flood - Sigi (Central Sulawesi) - 16/11/2018,Weather related,Flood,570
IDN,Indonesia,2018,2018-11-17,Indonesia: Flood - North Aceh - 17/11/2018,Weather related,Flood,2100
IDN,Indonesia,2018,2018-11-21,Indonesia: Flash Flood - West Kalimantan - 21/11/2018,Weather related,Flood,74
MYS,Malaysia,2018,2018-11-19,Malaysia: Flood - Melaka - 19/11/2018,Weather related,Flood,1100
MYS,Malaysia,2018,2018-12-12,Malaysia: Flood - Melaka - 12/12/2018,Weather related,Flood,17
MYS,Malaysia,2018,2018-06-04,Malaysia: Floods - Kedah - 4/6/2018,Weather related,Flood,150
PHL,Philippines,2018,2018-11-27,Philippines: Landslide - Eastern Samar (Jipapad) - 27/11/2018,Weather related,Mass Movement,350
BOL,Bolivia,2018,2018-01-05,Bolivia : Landslide -Villazón - 05/01/2018,Weather related,Mass Movement,34
FRA,France,2018,2018-01-02,France: forest fire - Corsica - 02/01/2018,Weather related,Wildfire,650
MYS,Malaysia,2018,2018-01-02,Malaysia: Floods - Sabah - 2/1/2018,Weather related,Flood,940
CHN,China,2018,2018-01-01,"China: Extreme Cold - Anhui, Hubei, Hunan, Jiangsu - 1/1/2018",Weather related,Extreme Temperature,3500
IDN,Indonesia,2018,2018-01-03,Indonesia: Floods - Karawang (West Java) - 4/1/2018,Weather related,Flood,5400
IDN,Indonesia,2018,2018-01-07,Indonesia: Landslide - Banjarnegara - 7/1/2018,Weather related,Mass Movement,52
MYS,Malaysia,2018,2018-01-06,Malaysia: Floods - Sarawak - 6/1/2018,Weather related,Flood,29
MYS,Malaysia,2018,2018-01-01,Malaysia: Floods - Kelantan - 1/1/2018,Weather related,Flood,120
MYS,Malaysia,2018,2018-01-03,Malaysia: Floods - Penang - 3/1/2018,Weather related,Flood,25
CAN,Canada,2018,2018-01-06,Canada: Extreme Cold - New Brunswick - 6/1/2018,Weather related,Extreme Temperature,120
IDN,Indonesia,2018,2018-01-03,"Indonesia - Flood Landslide - Bandung, West Bandung - 3/1/2018",Weather related,Flood,220
MYS,Malaysia,2018,2018-12-13,Malaysia: Landslide - Johor - 13/12/2018,Weather related,Mass Movement,15
BOL,Bolivia,2018,2018-01-04,Bolivia : Flood in Chapare River - Cochabamba - 04/01/2018,Weather related,Flood,460
MYS,Malaysia,2018,2018-12-13,Malaysia: Flood - Terrengganu - 13/12/2018,Weather related,Flood,1700
MYS,Malaysia,2018,2018-12-13,Malaysia: Flood - Pahang - 13/12/2018,Weather related,Flood,440
MYS,Malaysia,2018,2018-05-27,Malaysia: Flood - Penang - 27/5/2018,Weather related,Flood,780
GRC,Greece,2018,2018-02-27,Greece: Landslide - Koziakas - 27/02/2018,Weather related,Mass Movement,16
CHN,China,2018,2018-07-07,China: Storm/Heavy Rain - Sichuan - 7/7/2018,Weather related,Storm,101000
MDG,Madagascar,2018,2017-12-27,Madagascar: Tropical Cyclone Ava - 05/01/2018,Weather related,Storm,55000
MOZ,Mozambique,2018,2018-01-13,"Mozambique: storm - Nampula, Cabo Delgado - 16/01/2018",Weather related,Storm,29000
FRA,France,2018,2018-01-23,France: Seine River flood - Ile-de-France - 23/01/2018,Weather related,Flood,1500
ZWE,Zimbabwe,2018,2018-01-08,Zimbabwe: Hailstorm - Midlands - 08/01/2018,Weather related,Storm,190
MYS,Malaysia,2018,2018-10-08,Malaysia: Flood - Selangor - 8/10/2018,Weather related,Flood,380
CHN,China,2018,2017-08-19,China; Vietnam: Typhoon Hato - 19/08/2017,Weather related,Storm,45000
MYS,Malaysia,2018,2018-12-13,Malaysia: Flood - Perak - 13/12/2018,Weather related,Flood,50
IDN,Indonesia,2018,2018-02-20,"Indonesia: Flood - Bandung, Cirebon (West Java) - 20/2/2018",Weather related,Flood,2100
IDN,Indonesia,2018,2018-02-16,Indonesia: Landslide - Wonogiri Regency (Central Java) - 16/2/2018,Weather related,Mass Movement,660
MYS,Malaysia,2018,2018-05-27,Malaysia: Flood - Perak - 27/5/2018,Weather related,Flood,1300
PHL,Philippines,2018,2018-01-13,Philippines: Volcano (Mayon) - Albay (Region V) - 13/1/2018,Geophysical,Volcanic activity,91000
MYS,Malaysia,2018,2018-02-01,Malaysia: Flood - Sarawak - 3/2/2018,Weather related,Flood,6100
AGO,Angola,2018,2018-04-10,Angola: Flood - Cuanza Norte - 10/04/2018,Weather related,Flood,1100
PAK,Pakistan,2018,2018-01-31,Pakistan: Earthquake - Balochistan - 31/1/2018,Geophysical,Earthquake,11
KAZ,Kazakhstan,2018,2018-03-09,Kazakhstan: floods caused by heavy rains and snowmelt -  Ayagoz; Glubokoe; Kurshim; Ulan - 11/03/2018,Weather related,Flood,400
HRV,Croatia,2018,2018-03-13,Croatia: Landslide - Hrvatska Kostajnica; Sisak-Moslavina - 13/03/2018,Weather related,Mass Movement,23
GRC,Greece,2018,2018-02-21,Greece: Riverine Flood - Thessaly - 26/02/2018,Weather related,Flood,30
MMR,Myanmar,2018,2018-05-03,Myanmar: Storms - Bago region - May 2018,Weather related,Storm,1100
IDN,Indonesia,2018,2018-02-12,Indonesia: Flood - Tegal Regency (Central Java) - 12/2/2018,Weather related,Flood,1000
MDG,Madagascar,2018,2018-03-16,Madagascar: Tropical Cyclone Eliakim - 16/03/2018,Weather related,Storm,19000
CAN,Canada,2018,2018-01-21,Canada: Mudslide - Campbell River (British Columbia) - 21/1/2018,Weather related,Mass Movement,10
TWN,"Taiwan, China",2018,2018-02-06,Taiwan: Earthquake - Hualien - 6/2/2018,Geophysical,Earthquake,830
MYS,Malaysia,2018,2018-01-24,"Malaysia: Flood - Melaka, Pahang, Selangor - 24/1/2018",Weather related,Flood,480
IDN,Indonesia,2018,2018-02-23,Indonesia: Flood - Pangandaran Regency (West Java) - 23/2/2018,Weather related,Flood,94
CHN,China,2018,2018-01-24,China: Snow/Winter storm - 8 provinces - 24/01/2018,Weather related,Storm,37000
IDN,Indonesia,2018,2018-02-26,"Indonesia: Flood - Central Lampung Regency (Lampung, Sumatra) - 26/2/2018",Weather related,Flood,4600
CHN,China,2018,2018-03-15,"China: Storm - Jiangxi, Hubei, Hunan, Guizhou - 15/3/2018",Weather related,Flood,100
IDN,Indonesia,2018,2018-02-16,Indonesia: Landslide - Kuningan (West Java) - 16/2/2018,Weather related,Mass Movement,4600
IDN,Indonesia,2018,2018-02-05,Indonesia: Ciliwung River Floods - Jakarta - 5/2/2018,Weather related,Flood,6500
MYS,Malaysia,2018,2018-01-11,"Malaysia: Floods - Mersing, Segamat, Kota Tinggi (Johor) - 11/1/2018",Weather related,Flood,1400
MYS,Malaysia,2018,2018-01-11,Malaysia: Floods - Pahang - 11/1/2018,Weather related,Flood,1500
MYS,Malaysia,2018,2018-01-11,Malaysia: Flood - Sabah - 11/1/2018,Weather related,Flood,170
MYS,Malaysia,2018,2018-01-11,Malaysia: Flood - Selangor - 11/1/2018,Weather related,Flood,20
MYS,Malaysia,2018,2018-01-13,Malaysia: Flood - Sarawak - 13/1/2018,Weather related,Flood,97
MYS,Malaysia,2018,2018-01-20,Malaysia: Flood - Johor - 20/1/2018,Weather related,Flood,61
MYS,Malaysia,2018,2018-01-21,Malaysia: Flood - Perak - 21/1/2018,Weather related,Flood,29
MYS,Malaysia,2018,2018-01-21,Malaysia: Flood - Terengganu - 21/1/2018,Weather related,Flood,17
MYS,Malaysia,2018,2018-01-23,Malaysia: Flood - Selangor - 23/1/2018,Weather related,Flood,46
MYS,Malaysia,2018,2018-01-25,Malaysia: Flood - Negeri Sembilan - 25/1/2018,Weather related,Flood,31
IDN,Indonesia,2018,2018-02-05,Indonesia: Landslide - Bogor (West Java) - 5/2/2018,Weather related,Mass Movement,59
IDN,Indonesia,2018,2018-01-23,Indonesia: Earthquake - Banten and Java Barat Province - 23/1/2018,Geophysical,Earthquake,3800
